"transaction_id","customer_id","amount","payment_method","device_type","ip_country","billing_country","failed_attempts","account_age_days","previous_order_count","avg_order_value","is_new_customer","is_fraud"
"MLTXN-002766","CUST-ML-0429","14896","UPI","Desktop","IN","IN","0","79","5","1138","false","0"
"MLTXN-002767","CUST-ML-0553","3666","UPI","Mobile","IN","IN","0","18","4","2473","false","1"
"MLTXN-002768","CUST-ML-0096","1997","NETBANKING","Mobile","IN","IN","0","185","9","2705","false","0"
"MLTXN-002769","CUST-ML-0181","754","UPI","Mobile","IN","IN","0","318","18","624","false","0"
"MLTXN-002770","CUST-ML-0272","1251","WALLET","Mobile","IN","US","3","11","9","3246","false","1"
"MLTXN-002771","CUST-ML-0190","1210","UPI","Mobile","IN","IN","0","173","14","1352","false","0"
"MLTXN-002772","CUST-ML-0006","1054","CARD","Desktop","SG","IN","0","204","10","380","false","0"
"MLTXN-002773","CUST-ML-0295","542","CARD","Mobile","IN","IN","0","880","16","941","false","0"
"MLTXN-002774","CUST-ML-0045","392","UPI","Mobile","IN","IN","0","472","7","342","false","0"
"MLTXN-002775","CUST-ML-0075","1883","CARD","Mobile","IN","IN","0","594","19","2576","false","0"
"MLTXN-002776","CUST-ML-0539","3339","NETBANKING","Tablet","IN","IN","0","21","3","2088","false","0"
"MLTXN-002777","CUST-ML-0345","2396","NETBANKING","Mobile","US","US","1","942","36","2128","false","0"
"MLTXN-002778","CUST-ML-0201","573","UPI","Mobile","IN","IN","1","1259","38","839","false","0"
"MLTXN-002779","CUST-ML-0213","663","NETBANKING","Mobile","IN","IN","2","20","6","1336","false","0"
"MLTXN-002780","CUST-ML-0049","2140","CARD","Desktop","US","US","0","486","14","1539","false","0"
"MLTXN-002781","CUST-ML-0089","2126","CARD","Desktop","IN","IN","2","730","12","2671","false","0"
"MLTXN-002782","CUST-ML-0486","786","CARD","Mobile","SG","SG","1","230","8","1209","false","0"
"MLTXN-002783","CUST-ML-0170","1693","CARD","Mobile","IN","IN","0","373","12","1767","false","0"
"MLTXN-002784","CUST-ML-0398","368","UPI","Mobile","IN","IN","1","12","4","733","false","0"
"MLTXN-002785","CUST-ML-0082","1478","UPI","Desktop","IN","IN","0","499","7","1288","false","0"
"MLTXN-002786","CUST-ML-0554","4933","UPI","Mobile","IN","IN","0","21","5","2302","false","0"
"MLTXN-002787","CUST-ML-0082","13066","UPI","Mobile","IN","IN","2","499","8","1644","false","0"
"MLTXN-002788","CUST-ML-0177","1436","UPI","Tablet","US","US","0","244","13","1210","false","1"
"MLTXN-002789","CUST-ML-0331","1406","UPI","Mobile","IN","IN","0","517","17","2285","false","0"
"MLTXN-002790","CUST-ML-0264","4220","CARD","Mobile","IN","IN","0","331","11","892","false","0"
"MLTXN-002791","CUST-ML-0320","7356","WALLET","Desktop","IN","IN","0","379","17","623","false","0"
"MLTXN-002792","CUST-ML-0004","3358","NETBANKING","Tablet","IN","IN","1","279","6","1579","false","0"
"MLTXN-002793","CUST-ML-0200","907","UPI","Desktop","AE","AE","0","21","7","895","false","0"
"MLTXN-002794","CUST-ML-0050","331","CARD","Desktop","IN","IN","0","33","7","420","false","0"
"MLTXN-002795","CUST-ML-0095","3219","CARD","Mobile","IN","IN","0","764","22","3638","false","1"
"MLTXN-002796","CUST-ML-0047","1419","NETBANKING","Mobile","US","US","6","21","6","1711","false","1"
"MLTXN-002797","CUST-ML-0161","9548","BANK_TRANSFER","Mobile","IN","IN","0","20","6","6719","false","0"
"MLTXN-002798","CUST-ML-0053","1084","UPI","Desktop","IN","IN","0","1406","52","1445","false","0"
"MLTXN-002799","CUST-ML-0348","2207","BANK_TRANSFER","Desktop","IN","IN","1","959","24","2691","false","0"
"MLTXN-002800","CUST-ML-0261","4303","UPI","Mobile","IN","IN","0","385","8","2973","false","0"
"MLTXN-002801","CUST-ML-0506","361","NETBANKING","Mobile","IN","IN","1","17","4","541","false","0"
"MLTXN-002802","CUST-ML-0464","2385","WALLET","Mobile","US","US","0","1096","24","2744","false","0"
"MLTXN-002803","CUST-ML-0085","2574","BANK_TRANSFER","Mobile","IN","IN","0","36","2","1125","false","0"
"MLTXN-002804","CUST-ML-0035","1262","UPI","Mobile","IN","IN","0","403","10","1218","false","0"
"MLTXN-002805","CUST-ML-0069","3128","CARD","Desktop","GB","GB","0","455","15","3472","false","0"
"MLTXN-002806","CUST-ML-0002","954","WALLET","Mobile","IN","IN","0","520","16","854","false","0"
"MLTXN-002807","CUST-ML-0144","444","WALLET","Mobile","GB","GB","0","973","40","827","false","0"
"MLTXN-002808","CUST-ML-0446","3343","UPI","Mobile","DE","IN","0","8","6","1651","false","0"
"MLTXN-002809","CUST-ML-0476","3020","UPI","Mobile","IN","IN","0","439","8","1431","false","0"
"MLTXN-002810","CUST-ML-0495","1382","UPI","Mobile","IN","IN","0","363","9","1262","false","0"
"MLTXN-002811","CUST-ML-0500","816","CARD","Desktop","SG","SG","0","309","11","2223","false","0"
"MLTXN-002812","CUST-ML-0391","3612","UPI","Desktop","IN","IN","0","446","10","824","false","0"
"MLTXN-002813","CUST-ML-0202","11139","UPI","Desktop","IN","IN","1","293","15","9760","false","0"
"MLTXN-002814","CUST-ML-0188","1460","CARD","Desktop","IN","IN","1","21","9","1790","false","1"
"MLTXN-002815","CUST-ML-0440","1387","NETBANKING","Mobile","SG","SG","0","204","9","950","false","0"
"MLTXN-002816","CUST-ML-0505","533","WALLET","Mobile","IN","IN","0","493","22","579","false","0"
"MLTXN-002817","CUST-ML-0178","2429","UPI","Desktop","GB","GB","0","18","5","2740","false","0"
"MLTXN-002818","CUST-ML-0085","4142","BANK_TRANSFER","Mobile","IN","IN","0","36","3","1263","false","0"
"MLTXN-002819","CUST-ML-0235","1707","NETBANKING","Desktop","IN","IN","0","368","16","1705","false","0"
"MLTXN-002820","CUST-ML-0160","1466","UPI","Mobile","US","US","1","412","14","2192","false","0"
"MLTXN-002821","CUST-ML-0463","3268","UPI","Mobile","IN","IN","1","822","34","2307","false","0"
"MLTXN-002822","CUST-ML-0438","1632","WALLET","Desktop","IN","IN","0","508","15","918","false","0"
"MLTXN-002823","CUST-ML-0503","1126","UPI","Mobile","DE","DE","0","507","11","916","false","0"
"MLTXN-002824","CUST-ML-0133","735","CARD","Desktop","IN","IN","0","294","9","2148","false","0"
"MLTXN-002825","CUST-ML-0048","3752","UPI","Mobile","US","US","0","163","4","2355","false","0"
"MLTXN-002826","CUST-ML-0090","1062","UPI","Desktop","IN","IN","0","502","9","2259","false","0"
"MLTXN-002827","CUST-ML-0233","2445","WALLET","Desktop","IN","IN","0","247","11","1550","false","0"
"MLTXN-002828","CUST-ML-0060","18483","CARD","Desktop","IN","IN","0","1112","33","2442","false","0"
"MLTXN-002829","CUST-ML-0600","3947","CARD","Desktop","SG","SG","0","157","11","3484","false","0"
"MLTXN-002830","CUST-ML-0386","1813","NETBANKING","Tablet","US","US","1","56","6","1830","false","0"
"MLTXN-002831","CUST-ML-0259","1483","BANK_TRANSFER","Mobile","IN","IN","0","253","10","749","false","1"
"MLTXN-002832","CUST-ML-0126","6205","UPI","Desktop","IN","IN","0","734","31","5880","false","0"
"MLTXN-002833","CUST-ML-0195","4101","UPI","Mobile","SA","SA","2","21","6","5071","false","0"
"MLTXN-002834","CUST-ML-0393","876","CARD","Mobile","CA","AE","2","21","5","1383","false","1"
"MLTXN-002835","CUST-ML-0266","1102","UPI","Desktop","US","US","0","1342","28","1499","false","0"
"MLTXN-002836","CUST-ML-0120","6408","CARD","Mobile","US","US","0","709","23","1060","false","0"
"MLTXN-002837","CUST-ML-0564","3076","CARD","Mobile","SG","AU","1","64","12","1884","false","1"
"MLTXN-002838","CUST-ML-0365","485","CARD","Mobile","IN","IN","1","527","23","1222","false","0"
"MLTXN-002839","CUST-ML-0406","13119","UPI","Mobile","IN","IN","0","17","3","932","false","0"
"MLTXN-002840","CUST-ML-0346","5007","UPI","Desktop","US","US","0","279","7","4040","false","0"
"MLTXN-002841","CUST-ML-0039","2161","NETBANKING","Mobile","IN","IN","4","909","17","2657","false","1"
"MLTXN-002842","CUST-ML-0583","2101","CARD","Mobile","IN","IN","1","599","19","1597","false","1"
"MLTXN-002843","CUST-ML-0461","1142","CARD","Mobile","AU","AU","0","534","20","494","false","0"
"MLTXN-002844","CUST-ML-0326","2289","UPI","Mobile","IN","IN","0","6","5","1118","false","0"
"MLTXN-002845","CUST-ML-0083","4836","CARD","Desktop","AE","AE","0","601","18","3315","false","0"
"MLTXN-002846","CUST-ML-0205","4735","UPI","Desktop","IN","IN","3","573","18","1977","false","0"
"MLTXN-002847","CUST-ML-0118","3231","CARD","Mobile","US","US","0","586","18","2291","false","0"
"MLTXN-002848","CUST-ML-0496","616","CARD","Tablet","IN","IN","0","732","16","1647","false","0"
"MLTXN-002849","CUST-ML-0445","3171","UPI","Mobile","AU","AU","2","15","7","683","false","0"
"MLTXN-002850","CUST-ML-0130","1485","UPI","Mobile","US","IN","2","21","6","1528","false","1"
"MLTXN-002851","CUST-ML-0503","6458","CARD","Mobile","DE","DE","0","507","12","840","false","0"
"MLTXN-002852","CUST-ML-0013","438","CARD","Mobile","CA","CA","0","418","17","452","false","0"
"MLTXN-002853","CUST-ML-0555","940","CARD","Desktop","IN","IN","0","314","18","1571","false","0"
"MLTXN-002854","CUST-ML-0382","5840","UPI","Desktop","AE","AE","1","327","12","7313","false","0"
"MLTXN-002855","CUST-ML-0156","4003","NETBANKING","Mobile","GB","GB","0","690","28","4431","false","0"
"MLTXN-002856","CUST-ML-0155","2445","UPI","Mobile","CA","CA","0","384","11","2153","false","0"
"MLTXN-002857","CUST-ML-0450","591","UPI","Mobile","IN","IN","0","4","4","914","false","0"
"MLTXN-002858","CUST-ML-0073","1129","NETBANKING","Mobile","IN","IN","0","637","12","1285","false","0"
"MLTXN-002859","CUST-ML-0306","7680","NETBANKING","Mobile","IN","IN","0","369","14","3544","false","0"
"MLTXN-002860","CUST-ML-0060","1644","CARD","Desktop","IN","IN","5","1112","34","3165","false","0"
"MLTXN-002861","CUST-ML-0035","1785","UPI","Mobile","IN","IN","0","403","11","930","false","0"
"MLTXN-002862","CUST-ML-0248","3130","CARD","Mobile","IN","IN","0","479","15","4951","false","0"
"MLTXN-002863","CUST-ML-0258","213","WALLET","Mobile","IN","IN","0","72","7","1031","false","0"
"MLTXN-002864","CUST-ML-0094","4261","UPI","Mobile","IN","IN","0","4","9","4024","false","0"
"MLTXN-002865","CUST-ML-0574","3654","WALLET","Mobile","IN","IN","0","352","9","1789","false","0"
"MLTXN-002866","CUST-ML-0345","702","UPI","Mobile","US","US","0","942","37","1932","false","1"
"MLTXN-002867","CUST-ML-0600","1827","CARD","Desktop","IN","SG","0","157","12","5288","false","0"
"MLTXN-002868","CUST-ML-0031","16235","NETBANKING","Mobile","IN","IN","0","17","7","12928","false","0"
"MLTXN-002869","CUST-ML-0337","732","CARD","Desktop","IN","IN","0","21","7","496","false","0"
"MLTXN-002870","CUST-ML-0351","354","CARD","Tablet","US","US","1","794","17","711","false","0"
"MLTXN-002871","CUST-ML-0575","2309","CARD","Mobile","SA","SA","0","139","10","878","false","0"
"MLTXN-002872","CUST-ML-0096","24484","NETBANKING","Mobile","IN","IN","0","185","10","3234","false","1"
"MLTXN-002873","CUST-ML-0194","9767","UPI","Mobile","SG","IN","0","189","8","7109","false","1"
"MLTXN-002874","CUST-ML-0319","2902","WALLET","Mobile","DE","DE","0","209","12","3932","false","0"
"MLTXN-002875","CUST-ML-0376","1616","CARD","Mobile","IN","IN","0","683","20","2079","false","0"
"MLTXN-002876","CUST-ML-0447","1147","UPI","Mobile","IN","IN","0","8","4","1906","false","0"
"MLTXN-002877","CUST-ML-0466","1132","NETBANKING","Mobile","GB","GB","0","6","7","2011","false","0"
"MLTXN-002878","CUST-ML-0507","2373","WALLET","Mobile","IN","IN","0","377","18","616","false","1"
"MLTXN-002879","CUST-ML-0108","3135","WALLET","Mobile","IN","IN","0","500","10","1863","false","0"
"MLTXN-002880","CUST-ML-0176","1836","UPI","Desktop","GB","GB","0","21","4","1517","false","0"
"MLTXN-002881","CUST-ML-0588","2258","UPI","Desktop","IN","IN","0","507","18","1513","false","0"
"MLTXN-002882","CUST-ML-0223","2365","NETBANKING","Mobile","IN","IN","1","607","15","1730","false","0"
"MLTXN-002883","CUST-ML-0558","1167","NETBANKING","Mobile","AU","AU","0","505","13","2606","false","1"
"MLTXN-002884","CUST-ML-0369","800","UPI","Mobile","IN","IN","0","473","18","961","false","0"
"MLTXN-002885","CUST-ML-0481","3069","UPI","Mobile","IN","IN","0","940","30","2638","false","1"
"MLTXN-002886","CUST-ML-0017","509","CARD","Mobile","IN","IN","0","521","12","1127","false","0"
"MLTXN-002887","CUST-ML-0181","2155","UPI","Mobile","IN","IN","0","318","19","759","false","0"
"MLTXN-002888","CUST-ML-0465","1235","CARD","Mobile","DE","DE","0","664","25","1187","false","0"
"MLTXN-002889","CUST-ML-0340","1017","UPI","Mobile","IN","IN","0","702","15","1761","false","0"
"MLTXN-002890","CUST-ML-0392","4619","NETBANKING","Desktop","IN","IN","1","921","29","677","false","0"
"MLTXN-002891","CUST-ML-0177","1643","UPI","Tablet","US","US","1","244","14","1271","false","0"
"MLTXN-002892","CUST-ML-0072","1193","CARD","Mobile","CA","CA","0","424","12","1480","false","0"
"MLTXN-002893","CUST-ML-0213","1245","UPI","Mobile","IN","IN","0","20","7","1222","false","0"
"MLTXN-002894","CUST-ML-0099","10684","NETBANKING","Mobile","IN","IN","1","529","24","7479","false","0"
"MLTXN-002895","CUST-ML-0460","463","CARD","Mobile","CA","IN","0","780","20","774","false","0"
"MLTXN-002896","CUST-ML-0424","4782","CARD","Mobile","IN","IN","0","957","39","3366","false","1"
"MLTXN-002897","CUST-ML-0525","1445","UPI","Mobile","US","US","0","776","16","1000","false","0"
"MLTXN-002898","CUST-ML-0407","721","NETBANKING","Desktop","IN","IN","1","1","4","557","false","0"
"MLTXN-002899","CUST-ML-0281","611","NETBANKING","Mobile","IN","IN","1","836","17","602","false","0"
"MLTXN-002900","CUST-ML-0497","576","NETBANKING","Mobile","US","US","1","19","3","913","false","1"
"MLTXN-002901","CUST-ML-0313","773","NETBANKING","Mobile","IN","IN","0","709","16","1079","false","0"
"MLTXN-002902","CUST-ML-0069","3474","CARD","Mobile","GB","GB","0","455","16","2153","false","0"
"MLTXN-002903","CUST-ML-0236","291","CARD","Desktop","AE","AE","6","311","14","316","false","0"
"MLTXN-002904","CUST-ML-0266","1440","UPI","Mobile","US","US","0","1342","29","1184","false","0"
"MLTXN-002905","CUST-ML-0032","1671","CARD","Desktop","IN","IN","0","493","8","3366","false","0"
"MLTXN-002906","CUST-ML-0216","3282","UPI","Tablet","AE","AE","0","546","13","2666","false","0"
"MLTXN-002907","CUST-ML-0531","779","UPI","Mobile","SG","SG","0","482","13","535","false","0"
"MLTXN-002908","CUST-ML-0366","2088","CARD","Mobile","IN","IN","0","860","18","1132","false","0"
"MLTXN-002909","CUST-ML-0486","1325","CARD","Mobile","SG","SG","0","230","9","1349","false","0"
"MLTXN-002910","CUST-ML-0349","1797","CARD","Desktop","IN","IN","0","14","5","1372","false","0"
"MLTXN-002911","CUST-ML-0222","1597","UPI","Mobile","IN","IN","0","109","12","1554","false","0"
"MLTXN-002912","CUST-ML-0010","305","BANK_TRANSFER","Mobile","US","US","0","20","6","716","false","0"
"MLTXN-002913","CUST-ML-0507","848","NETBANKING","Mobile","IN","IN","0","377","19","734","false","0"
"MLTXN-002914","CUST-ML-0509","5424","WALLET","Mobile","SA","CA","1","509","18","4684","false","0"
"MLTXN-002915","CUST-ML-0422","2679","CARD","Mobile","IN","IN","0","21","6","6885","false","0"
"MLTXN-002916","CUST-ML-0258","1416","WALLET","Mobile","IN","IN","0","72","8","1182","false","0"
"MLTXN-002917","CUST-ML-0229","2769","UPI","Mobile","IN","IN","1","14","7","1520","false","0"
"MLTXN-002918","CUST-ML-0330","1519","UPI","Mobile","IN","IN","1","775","31","1269","false","0"
"MLTXN-002919","CUST-ML-0056","369","UPI","Mobile","IN","IN","0","349","16","476","false","0"
"MLTXN-002920","CUST-ML-0429","839","UPI","Desktop","IN","IN","1","79","6","1342","false","0"
"MLTXN-002921","CUST-ML-0016","5115","UPI","Mobile","GB","GB","1","740","23","4165","false","0"
"MLTXN-002922","CUST-ML-0237","5515","CARD","Desktop","SG","SG","0","504","21","3491","false","0"
"MLTXN-002923","CUST-ML-0243","3384","NETBANKING","Mobile","IN","IN","0","430","11","2243","false","0"
"MLTXN-002924","CUST-ML-0080","1922","BANK_TRANSFER","Mobile","IN","IN","0","1152","22","1870","false","0"
"MLTXN-002925","CUST-ML-0152","2770","UPI","Mobile","IN","IN","0","170","11","3245","false","0"
"MLTXN-002926","CUST-ML-0560","1077","CARD","Tablet","US","US","2","10","4","914","false","0"
"MLTXN-002927","CUST-ML-0187","475","NETBANKING","Mobile","IN","IN","0","1333","39","697","false","0"
"MLTXN-002928","CUST-ML-0289","1607","UPI","Mobile","SA","SA","0","21","7","4430","false","0"
"MLTXN-002929","CUST-ML-0484","1296","CARD","Mobile","IN","IN","0","264","13","1970","false","0"
"MLTXN-002930","CUST-ML-0140","1456","CARD","Mobile","SG","SG","0","601","20","1095","false","1"
"MLTXN-002931","CUST-ML-0309","3674","CARD","Mobile","IN","IN","3","643","10","2625","false","1"
"MLTXN-002932","CUST-ML-0547","35971","CARD","Mobile","GB","GB","1","514","21","2324","false","1"
"MLTXN-002933","CUST-ML-0252","2628","UPI","Desktop","IN","IN","1","1066","43","1151","false","0"
"MLTXN-002934","CUST-ML-0393","1025","CARD","Mobile","AE","AE","1","21","6","1364","false","0"
"MLTXN-002935","CUST-ML-0377","1284","CARD","Tablet","IN","IN","0","660","27","1123","false","0"
"MLTXN-002936","CUST-ML-0118","3035","CARD","Tablet","US","US","0","586","19","2245","false","0"
"MLTXN-002937","CUST-ML-0124","1827","CARD","Mobile","IN","IN","0","54","11","1438","false","0"
"MLTXN-002938","CUST-ML-0205","1107","UPI","Desktop","IN","IN","0","573","19","2345","false","0"
"MLTXN-002939","CUST-ML-0108","766","WALLET","Mobile","IN","IN","0","500","11","2127","false","0"
"MLTXN-002940","CUST-ML-0478","22113","CARD","Mobile","IN","IN","0","630","22","1553","false","1"
"MLTXN-002941","CUST-ML-0134","2416","CARD","Mobile","IN","IN","0","181","13","1206","false","0"
"MLTXN-002942","CUST-ML-0011","1963","CARD","Mobile","US","US","1","584","26","1330","false","1"
"MLTXN-002943","CUST-ML-0210","697","CARD","Mobile","IN","IN","0","987","27","537","false","1"
"MLTXN-002944","CUST-ML-0375","72604","UPI","Desktop","IN","IN","0","183","6","9700","false","1"
"MLTXN-002945","CUST-ML-0289","5572","CARD","Mobile","SA","SA","0","21","8","2934","false","0"
"MLTXN-002946","CUST-ML-0491","1342","WALLET","Mobile","DE","DE","0","460","16","1050","false","0"
"MLTXN-002947","CUST-ML-0463","3037","UPI","Mobile","IN","IN","0","822","35","2097","false","0"
"MLTXN-002948","CUST-ML-0243","2385","UPI","Mobile","IN","IN","1","430","12","2736","false","0"
"MLTXN-002949","CUST-ML-0577","21162","CARD","Mobile","IN","IN","1","555","19","4106","false","1"
"MLTXN-002950","CUST-ML-0205","6979","UPI","Desktop","IN","IN","0","573","20","2014","false","1"
"MLTXN-002951","CUST-ML-0216","2693","UPI","Tablet","AE","AE","1","546","14","2339","false","0"
"MLTXN-002952","CUST-ML-0518","1525","UPI","Mobile","IN","IN","0","1107","37","3622","false","0"
"MLTXN-002953","CUST-ML-0431","2598","NETBANKING","Mobile","IN","IN","0","438","17","2250","false","0"
"MLTXN-002954","CUST-ML-0014","8242","CARD","Mobile","IN","IN","0","619","25","7492","false","0"
"MLTXN-002955","CUST-ML-0223","1424","CARD","Mobile","IN","IN","0","607","16","1423","false","0"
"MLTXN-002956","CUST-ML-0286","647","NETBANKING","Mobile","IN","IN","1","19","3","1031","false","0"
"MLTXN-002957","CUST-ML-0417","802","UPI","Mobile","IN","IN","1","207","10","1000","false","1"
"MLTXN-002958","CUST-ML-0580","5802","CARD","Mobile","IN","IN","3","20","3","3414","false","1"
"MLTXN-002959","CUST-ML-0364","491","UPI","Mobile","GB","GB","0","167","4","784","false","1"
"MLTXN-002960","CUST-ML-0137","1535","CARD","Desktop","IN","IN","0","575","20","1028","false","0"
"MLTXN-002961","CUST-ML-0343","3465","CARD","Mobile","IN","IN","2","21","2","637","false","0"
"MLTXN-002962","CUST-ML-0186","3786","UPI","Tablet","IN","IN","1","8","6","6641","false","0"
